# t x y z qx qy qz qw
1.645543358299999952e+09 1.007298946380615234e+01 -7.985554218292236328e+00 1.632160842418670654e-01 6.297577917575836182e-02 1.275217086076736450e-01 8.870294094085693359e-01 4.392620325088500977e-01
1.645543358349999905e+09 1.004953002929687500e+01 -7.891462326049804688e+00 1.480518281459808350e-01 5.893906205892562866e-02 1.270550042390823364e-01 8.855274915695190430e-01 4.429721534252166748e-01
1.645543358400000095e+09 1.002760219573974609e+01 -7.798515319824218750e+00 1.328880339860916138e-01 5.463576316833496094e-02 1.268374025821685791e-01 8.838658332824707031e-01 4.468873441219329834e-01
1.645543358450000048e+09 1.000667858123779297e+01 -7.706755161285400391e+00 1.182404309511184692e-01 5.006657913327217102e-02 1.268830746412277222e-01 8.820438981056213379e-01 4.509908258914947510e-01
1.645543358500000000e+09 9.986337661743164062e+00 -7.616189002990722656e+00 1.047491431236267090e-01 4.523220658302307129e-02 1.272059977054595947e-01 8.800604343414306641e-01 4.552649855613708496e-01
1.645543358549999952e+09 9.966205596923828125e+00 -7.526899337768554688e+00 9.250961244106292725e-02 4.013330489397048950e-02 1.278201788663864136e-01 8.779144287109375000e-01 4.596928656101226807e-01
1.645543358599999905e+09 9.946159362792968750e+00 -7.438920497894287109e+00 8.153159916400909424e-02 3.477066755294799805e-02 1.287394762039184570e-01 8.756039142608642578e-01 4.642571508884429932e-01
1.645543358650000095e+09 9.926074028015136719e+00 -7.352270126342773438e+00 7.199294865131378174e-02 2.914527058601379395e-02 1.299775838851928711e-01 8.731274008750915527e-01 4.689402282238006592e-01
1.645543358700000048e+09 9.905576705932617188e+00 -7.267001628875732422e+00 6.458770483732223511e-02 2.325796335935592651e-02 1.315481215715408325e-01 8.704823255538940430e-01 4.737243056297302246e-01
1.645543358750000000e+09 9.884958267211914062e+00 -7.183158874511718750e+00 5.841201543807983398e-02 1.710976287722587585e-02 1.334646046161651611e-01 8.676664233207702637e-01 4.785910546779632568e-01
1.645543358799999952e+09 9.865730285644531250e+00 -7.107555866241455078e+00 5.443862825632095337e-02 1.070173829793930054e-02 1.357403546571731567e-01 8.646770119667053223e-01 4.835220575332641602e-01
1.645543358849999905e+09 9.848510742187500000e+00 -7.040124416351318359e+00 5.191604420542716980e-02 4.035130143165588379e-03 1.383885741233825684e-01 8.615108728408813477e-01 4.884991943836212158e-01
1.645543358900000095e+09 9.829318046569824219e+00 -6.965724945068359375e+00 5.016067251563072205e-02 -2.888802438974380493e-03 1.414222121238708496e-01 8.581643104553222656e-01 4.935033023357391357e-01
1.645543358950000048e+09 9.808437347412109375e+00 -6.884308815002441406e+00 4.913909733295440674e-02 -1.006865128874778748e-02 1.448539644479751587e-01 8.546336293220520020e-01 4.985150992870330811e-01
1.645543359000000000e+09 9.785902023315429688e+00 -6.795859336853027344e+00 4.903915151953697205e-02 -1.750279590487480164e-02 1.486963629722595215e-01 8.509144783020019531e-01 5.035153031349182129e-01
1.645543359049999952e+09 9.761980056762695312e+00 -6.700329303741455078e+00 4.972190782427787781e-02 -2.518058195710182190e-02 1.529501378536224365e-01 8.470047116279602051e-01 5.084831118583679199e-01
1.645543359099999905e+09 9.736679077148437500e+00 -6.597700119018554688e+00 5.121887102723121643e-02 -3.305490687489509583e-02 1.575699150562286377e-01 8.429155945777893066e-01 5.133932232856750488e-01
1.645543359150000095e+09 9.710189819335937500e+00 -6.487934589385986328e+00 5.337531864643096924e-02 -4.106954485177993774e-02 1.624990850687026978e-01 8.386625051498413086e-01 5.182206034660339355e-01
1.645543359200000048e+09 9.682559967041015625e+00 -6.371005535125732422e+00 5.624397099018096924e-02 -4.916822910308837891e-02 1.676814407110214233e-01 8.342642784118652344e-01 5.229423046112060547e-01
1.645543359250000000e+09 9.653723716735839844e+00 -6.246926307678222656e+00 5.955291539430618286e-02 -5.729468539357185364e-02 1.730611026287078857e-01 8.297424912452697754e-01 5.275363326072692871e-01
1.645543359299999952e+09 9.624056816101074219e+00 -6.115605354309082031e+00 6.351501494646072388e-02 -6.539301574230194092e-02 1.785829067230224609e-01 8.251216411590576172e-01 5.319831967353820801e-01
1.645543359349999905e+09 9.592904090881347656e+00 -5.977170467376708984e+00 6.772735714912414551e-02 -7.340711355209350586e-02 1.841921508312225342e-01 8.204294443130493164e-01 5.362650752067565918e-01
1.645543359400000095e+09 9.564030647277832031e+00 -5.843547344207763672e+00 7.214011996984481812e-02 -8.128147572278976440e-02 1.898348182439804077e-01 8.156962990760803223e-01 5.403660535812377930e-01
1.645543359450000048e+09 9.536230087280273438e+00 -5.714972972869873047e+00 7.639785856008529663e-02 -8.896091580390930176e-02 1.954577267169952393e-01 8.109560012817382812e-01 5.442724227905273438e-01
1.645543359500000000e+09 9.509860038757324219e+00 -5.591372013092041016e+00 8.053947240114212036e-02 -9.639052301645278931e-02 2.010082602500915527e-01 8.062450885772705078e-01 5.479720830917358398e-01
1.645543359549999952e+09 9.485243797302246094e+00 -5.472663402557373047e+00 8.459983766078948975e-02 -1.035159528255462646e-01 2.064347863197326660e-01 8.016023635864257812e-01 5.514550805091857910e-01
1.645543359599999905e+09 9.461651802062988281e+00 -5.358989238739013672e+00 8.849532902240753174e-02 -1.102832555770874023e-01 2.116862535476684570e-01 7.970694303512573242e-01 5.547133088111877441e-01
1.645543359650000095e+09 9.439085006713867188e+00 -5.250339031219482422e+00 9.222282469272613525e-02 -1.166389510035514832e-01 2.167125046253204346e-01 7.926897406578063965e-01 5.577400326728820801e-01
1.645543359700000048e+09 9.417953491210937500e+00 -5.146620750427246094e+00 9.576682746410369873e-02 -1.225301921367645264e-01 2.214640080928802490e-01 7.885087132453918457e-01 5.605300664901733398e-01
1.645543359750000000e+09 9.398189544677734375e+00 -5.047836780548095703e+00 9.912528842687606812e-02 -1.279042959213256836e-01 2.258918583393096924e-01 7.845731377601623535e-01 5.630792379379272461e-01
1.645543359799999952e+09 9.379409790039062500e+00 -4.954060077667236328e+00 1.023043766617774963e-01 -1.327091157436370850e-01 2.299476414918899536e-01 7.809307575225830078e-01 5.653843283653259277e-01
1.645543359849999905e+09 9.361612319946289062e+00 -4.865273475646972656e+00 1.052996814250946045e-01 -1.368927657604217529e-01 2.335833609104156494e-01 7.776297330856323242e-01 5.674428343772888184e-01
1.645543359900000095e+09 9.344799995422363281e+00 -4.781474590301513672e+00 1.081060767173767090e-01 -1.404035985469818115e-01 2.367511540651321411e-01 7.747180461883544922e-01 5.692519545555114746e-01
1.645543359950000048e+09 9.328969001770019531e+00 -4.702651023864746094e+00 1.107191443443298340e-01 -1.431897580623626709e-01 2.394031286239624023e-01 7.722436189651489258e-01 5.708088278770446777e-01
1.645543360000000000e+09 9.314470291137695312e+00 -4.628723144531250000e+00 1.130883768200874329e-01 -1.451996564865112305e-01 2.414912730455398560e-01 7.702526450157165527e-01 5.721099972724914551e-01
1.645543360049999952e+09 9.300965309143066406e+00 -4.559646129608154297e+00 1.151872202754020691e-01 -1.447103023529052734e-01 2.418874502182006836e-01 7.693616747856140137e-01 5.732643604278564453e-01
1.645543360099999905e+09 9.288435935974121094e+00 -4.495590686798095703e+00 1.171185299754142761e-01 -1.442893147468566895e-01 2.422605752944946289e-01 7.686836719512939453e-01 5.741217732429504395e-01
1.645543360150000095e+09 9.276883125305175781e+00 -4.436560153961181641e+00 1.188807636499404907e-01 -1.439284682273864746e-01 2.426196932792663574e-01 7.682070732116699219e-01 5.746983289718627930e-01
1.645543360200000048e+09 9.266308784484863281e+00 -4.382560729980468750e+00 1.204727143049240112e-01 -1.436201035976409912e-01 2.429715692996978760e-01 7.679196000099182129e-01 5.750110149383544922e-01
1.645543360250000000e+09 9.256714820861816406e+00 -4.333603382110595703e+00 1.218942254781723022e-01 -1.433581411838531494e-01 2.433212101459503174e-01 7.678084969520568848e-01 5.750767588615417480e-01
1.645543360299999952e+09 9.248077392578125000e+00 -4.289618968963623047e+00 1.231028735637664795e-01 -1.420165598392486572e-01 2.429430931806564331e-01 7.682476639747619629e-01 5.749830007553100586e-01
1.645543360349999905e+09 9.240392684936523438e+00 -4.250605583190917969e+00 1.240945383906364441e-01 -1.394661962985992432e-01 2.417619526386260986e-01 7.692617774009704590e-01 5.747490525245666504e-01
1.645543360400000095e+09 9.233680725097656250e+00 -4.216616153717041016e+00 1.248993650078773499e-01 -1.364910751581192017e-01 2.402969598770141602e-01 7.705609798431396484e-01 5.743373632431030273e-01
1.645543360450000048e+09 9.227941513061523438e+00 -4.187661170959472656e+00 1.255207061767578125e-01 -1.331483125686645508e-01 2.385937869548797607e-01 7.721061706542968750e-01 5.737564563751220703e-01
1.645543360500000000e+09 9.223179817199707031e+00 -4.163749694824218750e+00 1.259613037109375000e-01 -1.294946968555450439e-01 2.366982847452163696e-01 7.738591432571411133e-01 5.730157494544982910e-01
1.645543360549999952e+09 9.219395637512207031e+00 -4.144887447357177734e+00 1.262242048978805542e-01 -1.255877614021301270e-01 2.346565276384353638e-01 7.757817506790161133e-01 5.721246600151062012e-01
1.645543360599999905e+09 9.216589927673339844e+00 -4.131083965301513672e+00 1.263122558593750000e-01 -1.214847192168235779e-01 2.325147539377212524e-01 7.778372168540954590e-01 5.710933208465576172e-01
1.645543360650000095e+09 9.214767456054687500e+00 -4.122351169586181641e+00 1.262277215719223022e-01 -1.172432079911231995e-01 2.303197085857391357e-01 7.799894213676452637e-01 5.699328184127807617e-01
1.645543360700000048e+09 9.213927268981933594e+00 -4.118696212768554688e+00 1.259728968143463135e-01 -1.129211261868476868e-01 2.281183302402496338e-01 7.822033762931823730e-01 5.686551332473754883e-01
1.645543360750000000e+09 9.213495254516601562e+00 -4.117170333862304688e+00 1.256409436464309692e-01 -1.085763797163963318e-01 2.259580790996551514e-01 7.844459414482116699e-01 5.672730207443237305e-01
1.645543360799999952e+09 9.212021827697753906e+00 -4.110371112823486328e+00 1.254626363515853882e-01 -1.042673438787460327e-01 2.238866686820983887e-01 7.866848707199096680e-01 5.658003091812133789e-01
1.645543360849999905e+09 9.209532737731933594e+00 -4.098300457000732422e+00 1.254341900348663330e-01 -1.000523194670677185e-01 2.219523042440414429e-01 7.888894081115722656e-01 5.642518997192382812e-01
1.645543360900000095e+09 9.206068038940429688e+00 -4.080956935882568359e+00 1.255457997322082520e-01 -9.599006175994873047e-02 2.202035784721374512e-01 7.910299897193908691e-01 5.626435279846191406e-01
1.645543360950000048e+09 9.201597213745117188e+00 -4.058364391326904297e+00 1.258064955472946167e-01 -9.213910996913909912e-02 2.186892032623291016e-01 7.930785417556762695e-01 5.609917640686035156e-01
1.645543361000000000e+09 9.196121215820312500e+00 -4.030527114868164062e+00 1.262158900499343872e-01 -8.855842053890228271e-02 2.174583375453948975e-01 7.950076460838317871e-01 5.593139529228210449e-01
1.645543361049999952e+09 9.189644813537597656e+00 -3.997451066970825195e+00 1.267732232809066772e-01 -8.529186993837356567e-02 2.165469378232955933e-01 7.968005537986755371e-01 5.576213598251342773e-01
1.645543361099999905e+09 9.182165145874023438e+00 -3.959135770797729492e+00 1.274774968624114990e-01 -8.232374489307403564e-02 2.159379422664642334e-01 7.984792590141296387e-01 5.558997988700866699e-01
1.645543361150000095e+09 9.173678398132324219e+00 -3.915568828582763672e+00 1.283277869224548340e-01 -7.962328195571899414e-02 2.156005501747131348e-01 8.000741600990295410e-01 5.541279315948486328e-01
1.645543361200000048e+09 9.164182662963867188e+00 -3.866735696792602539e+00 1.293232738971710205e-01 -7.715949416160583496e-02 2.155039608478546143e-01 8.016152977943420410e-01 5.522837042808532715e-01
1.645543361250000000e+09 9.153674125671386719e+00 -3.812636613845825195e+00 1.304634809494018555e-01 -7.490134239196777344e-02 2.156168669462203979e-01 8.031311631202697754e-01 5.503449440002441406e-01
1.645543361299999952e+09 9.142148971557617188e+00 -3.753251791000366211e+00 1.317482739686965942e-01 -7.281786203384399414e-02 2.159079909324645996e-01 8.046500682830810547e-01 5.482878684997558594e-01
1.645543361349999905e+09 9.129603385925292969e+00 -3.688579082489013672e+00 1.331775635480880737e-01 -7.087780535221099854e-02 2.163456678390502930e-01 8.061991930007934570e-01 5.460894107818603516e-01
1.645543361400000095e+09 9.116035461425781250e+00 -3.618608236312866211e+00 1.347512006759643555e-01 -6.905000656843185425e-02 2.168982177972793579e-01 8.078057765960693359e-01 5.437253117561340332e-01
1.645543361450000048e+09 9.101438522338867188e+00 -3.543327569961547852e+00 1.364697962999343872e-01 -6.730311363935470581e-02 2.175337374210357666e-01 8.094954490661621094e-01 5.411714315414428711e-01
1.645543361500000000e+09 9.085809707641601562e+00 -3.462729454040527344e+00 1.383335888385772705e-01 -6.560590118169784546e-02 2.182202041149139404e-01 8.112941980361938477e-01 5.384027957916259766e-01
1.645543361549999952e+09 9.069524765014648438e+00 -3.376730918884277344e+00 1.402079015970230103e-01 -6.392687559127807617e-02 2.189253121614456177e-01 8.132269382476806641e-01 5.353941917419433594e-01
1.645543361599999905e+09 9.052223205566406250e+00 -3.285387992858886719e+00 1.422188580036163330e-01 -6.223464012145996094e-02 2.196167409420013428e-01 8.153177499771118164e-01 5.321205258369445801e-01
1.645543361650000095e+09 9.033900260925292969e+00 -3.188691377639770508e+00 1.443691253662109375e-01 -6.049781292676925659e-02 2.202617824077606201e-01 8.175906538963317871e-01 5.285548567771911621e-01
1.645543361700000048e+09 9.014548301696777344e+00 -3.086640596389770508e+00 1.466602236032485962e-01 -5.868469923734664917e-02 2.208277136087417603e-01 8.200678229331970215e-01 5.246713161468505859e-01
1.645543361750000000e+09 8.994161605834960938e+00 -2.979218721389770508e+00 1.490940004587173462e-01 -5.676380544900894165e-02 2.212814092636108398e-01 8.227711319923400879e-01 5.204423069953918457e-01
1.645543361799999952e+09 8.972733497619628906e+00 -2.866420745849609375e+00 1.516726613044738770e-01 -5.470338463783264160e-02 2.215895354747772217e-01 8.257205486297607422e-01 5.158402919769287109e-01
1.645543361849999905e+09 8.950426101684570312e+00 -2.748203039169311523e+00 1.543208211660385132e-01 -5.247175693511962891e-02 2.217182517051696777e-01 8.289353847503662109e-01 5.108362436294555664e-01
1.645543361900000095e+09 8.927441596984863281e+00 -2.624516487121582031e+00 1.569467186927795410e-01 -5.003692954778671265e-02 2.216335088014602661e-01 8.324331045150756836e-01 5.054007768630981445e-01
1.645543361950000048e+09 8.903414726257324219e+00 -2.495419979095458984e+00 1.597170233726501465e-01 -4.736716300249099731e-02 2.213008552789688110e-01 8.362288475036621094e-01 4.995032846927642822e-01
1.645543362000000000e+09 8.878336906433105469e+00 -2.360913038253784180e+00 1.626370251178741455e-01 -4.443043470382690430e-02 2.206851840019226074e-01 8.403358459472656250e-01 4.931121170520782471e-01
1.645543362049999952e+09 8.852266311645507812e+00 -2.220810413360595703e+00 1.661142706871032715e-01 -4.207328706979751587e-02 2.182553112506866455e-01 8.451406955718994141e-01 4.861397743225097656e-01
1.645543362099999905e+09 8.825198173522949219e+00 -2.075322151184082031e+00 1.696881055831909180e-01 -3.935404121875762939e-02 2.156513184309005737e-01 8.501467704772949219e-01 4.787442386150360107e-01
1.645543362150000095e+09 8.797987937927246094e+00 -1.925825119018554688e+00 1.730062812566757202e-01 -3.630467504262924194e-02 2.129200398921966553e-01 8.552732467651367188e-01 4.710144698619842529e-01
1.645543362200000048e+09 8.771642684936523438e+00 -1.781655192375183105e+00 1.761974245309829712e-01 -3.296095132827758789e-02 2.101062536239624023e-01 8.604433536529541016e-01 4.630400240421295166e-01
1.645543362250000000e+09 8.746175765991210938e+00 -1.642836928367614746e+00 1.792639046907424927e-01 -2.936232089996337891e-02 2.072523385286331177e-01 8.655860424041748047e-01 4.549121260643005371e-01
1.645543362299999952e+09 8.721602439880371094e+00 -1.509399414062500000e+00 1.822079420089721680e-01 -2.555251866579055786e-02 2.043979614973068237e-01 8.706359267234802246e-01 4.467231035232543945e-01
1.645543362349999905e+09 8.697944641113281250e+00 -1.381362318992614746e+00 1.850289106369018555e-01 -2.157803624868392944e-02 2.015793323516845703e-01 8.755331039428710938e-01 4.385679662227630615e-01
1.645543362400000095e+09 8.675859451293945312e+00 -1.258637666702270508e+00 1.873345077037811279e-01 -1.748807728290557861e-02 1.988292336463928223e-01 8.802238106727600098e-01 4.305427968502044678e-01
1.645543362450000048e+09 8.654698371887207031e+00 -1.141367197036743164e+00 1.895402520895004272e-01 -1.333437114953994751e-02 1.961769759654998779e-01 8.846596479415893555e-01 4.227457046508789062e-01
1.645543362500000000e+09 8.634482383728027344e+00 -1.029570341110229492e+00 1.916473358869552612e-01 -9.169951081275939941e-03 1.936479359865188599e-01 8.887977004051208496e-01 4.152769446372985840e-01
1.645543362549999952e+09 8.615236282348632812e+00 -9.232714772224426270e-01 1.936563104391098022e-01 -5.048990249633789062e-03 1.912641525268554688e-01 8.925993442535400391e-01 4.082388281822204590e-01
1.645543362599999905e+09 8.596984863281250000e+00 -8.224804401397705078e-01 1.955675482749938965e-01 -1.025900244712829590e-03 1.890442967414855957e-01 8.960301280021667480e-01 4.017352759838104248e-01
1.645543362650000095e+09 8.579752922058105469e+00 -7.272167801856994629e-01 1.973812133073806763e-01 2.845078706741333008e-03 1.870040297508239746e-01 8.990589380264282227e-01 3.958717584609985352e-01
1.645543362700000048e+09 8.563863754272460938e+00 -6.374462842941284180e-01 1.988969445228576660e-01 6.510324776172637939e-03 1.851565986871719360e-01 9.016569256782531738e-01 3.907548189163208008e-01
1.645543362750000000e+09 8.549277305603027344e+00 -5.531933307647705078e-01 2.001596838235855103e-01 9.917192161083221436e-03 1.835135072469711304e-01 9.037963747978210449e-01 3.864924609661102295e-01
1.645543362799999952e+09 8.535757064819335938e+00 -4.745263457298278809e-01 2.013467401266098022e-01 1.301468908786773682e-02 1.820851117372512817e-01 9.054493308067321777e-01 3.831931650638580322e-01
1.645543362849999905e+09 8.523325920104980469e+00 -4.014501869678497314e-01 2.024576514959335327e-01 1.575350388884544373e-02 1.808815747499465942e-01 9.065864086151123047e-01 3.809657096862792969e-01
1.645543362900000095e+09 8.512008666992187500e+00 -3.339892625808715820e-01 2.034920454025268555e-01 1.808608695864677429e-02 1.799139380455017090e-01 9.071748256683349609e-01 3.799176216125488281e-01
1.645543362950000048e+09 8.501830101013183594e+00 -2.721679508686065674e-01 2.044493108987808228e-01 1.996740698814392090e-02 1.791950762271881104e-01 9.071778655052185059e-01 3.801560401916503906e-01
1.645543363000000000e+09 8.492810249328613281e+00 -2.160058617591857910e-01 2.053294330835342407e-01 2.135467529296875000e-02 1.787410378456115723e-01 9.065514802932739258e-01 3.817852735519409180e-01
1.645543363049999952e+09 8.485008239746093750e+00 -1.654247939586639404e-01 2.063913643360137939e-01 2.179504185914993286e-02 1.775615215301513672e-01 9.054573178291320801e-01 3.848946690559387207e-01
1.645543363099999905e+09 8.478352546691894531e+00 -1.205126941204071045e-01 2.073740363121032715e-01 2.173623442649841309e-02 1.766596883535385132e-01 9.037193059921264648e-01 3.893716633319854736e-01
1.645543363150000095e+09 8.472812652587890625e+00 -8.124022930860519409e-02 2.082781940698623657e-01 2.121527493000030518e-02 1.760193407535552979e-01 9.013733863830566406e-01 3.950860798358917236e-01
1.645543363200000048e+09 8.468356132507324219e+00 -4.759765416383743286e-02 2.091056704521179199e-01 2.026938647031784058e-02 1.756236553192138672e-01 8.984521627426147461e-01 4.019069075584411621e-01
1.645543363250000000e+09 8.464992523193359375e+00 -1.956054568290710449e-02 2.098289430141448975e-01 1.893565058708190918e-02 1.754554659128189087e-01 8.949866294860839844e-01 4.097021222114562988e-01
1.645543363299999952e+09 8.462794303894042969e+00 2.910156268626451492e-03 2.103744447231292725e-01 1.725130528211593628e-02 1.754975467920303345e-01 8.910081982612609863e-01 4.183388650417327881e-01
1.645543363349999905e+09 8.461535453796386719e+00 1.979980431497097015e-02 2.108820229768753052e-01 1.525360345840454102e-02 1.757330894470214844e-01 8.865500688552856445e-01 4.276845753192901611e-01
1.645543363400000095e+09 8.461187362670898438e+00 3.113281168043613434e-02 2.113539874553680420e-01 1.298018172383308411e-02 1.761454790830612183e-01 8.816483616828918457e-01 4.376076757907867432e-01
1.645543363450000048e+09 8.461716651916503906e+00 3.692382574081420898e-02 2.117918282747268677e-01 1.046876981854438782e-02 1.767190694808959961e-01 8.763427734375000000e-01 4.479778409004211426e-01
1.645543363500000000e+09 8.463094711303710938e+00 3.720214590430259705e-02 2.121963500976562500e-01 7.757246494293212891e-03 1.774388104677200317e-01 8.706780672073364258e-01 4.586665034294128418e-01
1.645543363549999952e+09 8.464520454406738281e+00 3.695800527930259705e-02 2.126170992851257324e-01 4.883602261543273926e-03 1.782909631729125977e-01 8.647043704986572266e-01 4.695474803447723389e-01
1.645543363599999905e+09 8.465968132019042969e+00 3.622070327401161194e-02 2.130525112152099609e-01 1.886218786239624023e-03 1.792625337839126587e-01 8.584775328636169434e-01 4.804973602294921875e-01
1.645543363650000095e+09 8.467417716979980469e+00 3.501464799046516418e-02 2.134993672370910645e-01 -1.196846365928649902e-03 1.803421080112457275e-01 8.520595431327819824e-01 4.913956522941589355e-01
1.645543363700000048e+09 8.468848228454589844e+00 3.336913883686065674e-02 2.139530181884765625e-01 -4.327237606048583984e-03 1.815193444490432739e-01 8.455187082290649414e-01 5.021256804466247559e-01
1.645543363750000000e+09 8.470244407653808594e+00 3.132812306284904480e-02 2.144074141979217529e-01 -7.466673851013183594e-03 1.827852129936218262e-01 8.389289975166320801e-01 5.125737786293029785e-01
1.645543363799999952e+09 8.471593856811523438e+00 2.891601435840129852e-02 2.148551940917968750e-01 -1.057714968919754028e-02 1.841320097446441650e-01 8.323709964752197266e-01 5.226301550865173340e-01
1.645543363849999905e+09 8.471627235412597656e+00 3.422363102436065674e-02 2.153689563274383545e-01 -1.362069696187973022e-02 1.855532228946685791e-01 8.259298801422119141e-01 5.321881175041198730e-01
1.645543363900000095e+09 8.470336914062500000e+00 4.729492217302322388e-02 2.159385681152343750e-01 -1.655948907136917114e-02 1.870437264442443848e-01 8.196959495544433594e-01 5.411458611488342285e-01
1.645543363950000048e+09 8.467720031738281250e+00 6.815917789936065674e-02 2.165528833866119385e-01 -1.935610175132751465e-02 1.885992139577865601e-01 8.137637376785278320e-01 5.494034886360168457e-01
1.645543364000000000e+09 8.463772773742675781e+00 9.685546904802322388e-02 2.171998620033264160e-01 -2.197326719760894775e-02 1.902164518833160400e-01 8.082307577133178711e-01 5.568642616271972656e-01
1.645543364049999952e+09 8.458496093750000000e+00 1.334130764007568359e-01 2.178693413734436035e-01 -2.438479661941528320e-02 1.918919682502746582e-01 8.031785488128662109e-01 5.634599328041076660e-01
1.645543364099999905e+09 8.451906204223632812e+00 1.778271496295928955e-01 2.185622304677963257e-01 -2.660872787237167358e-02 1.936186850070953369e-01 7.986144423484802246e-01 5.692263841629028320e-01
1.645543364150000095e+09 8.444018363952636719e+00 2.300878912210464478e-01 2.192828357219696045e-01 -2.867376804351806641e-02 1.953878551721572876e-01 7.945239543914794922e-01 5.742238759994506836e-01
1.645543364200000048e+09 8.434845924377441406e+00 2.901904284954071045e-01 2.200363129377365112e-01 -3.060881793498992920e-02 1.971898525953292847e-01 7.908889055252075195e-01 5.785101652145385742e-01
1.645543364250000000e+09 8.424403190612792969e+00 3.581201136112213135e-01 2.208283990621566772e-01 -3.244267404079437256e-02 1.990145146846771240e-01 7.876878976821899414e-01 5.821412205696105957e-01
1.645543364299999952e+09 8.412698745727539062e+00 4.338622987270355225e-01 2.216654121875762939e-01 -3.420392423868179321e-02 2.008510231971740723e-01 7.848972082138061523e-01 5.851713418960571289e-01
1.645543364349999905e+09 8.399744987487792969e+00 5.174121260643005371e-01 2.225540131330490112e-01 -3.592121601104736328e-02 2.026879787445068359e-01 7.824905514717102051e-01 5.876528024673461914e-01
1.645543364400000095e+09 8.386073112487792969e+00 6.088379025459289551e-01 2.231897711753845215e-01 -3.762319684028625488e-02 2.045136988162994385e-01 7.804397940635681152e-01 5.896374583244323730e-01
1.645543364450000048e+09 8.371546745300292969e+00 7.081005573272705078e-01 2.236659228801727295e-01 -3.933836519718170166e-02 2.063160538673400879e-01 7.787156701087951660e-01 5.911751389503479004e-01
1.645543364500000000e+09 8.355862617492675781e+00 8.151415586471557617e-01 2.241747230291366577e-01 -4.109525680541992188e-02 2.080825567245483398e-01 7.772871851921081543e-01 5.923152565956115723e-01
1.645543364549999952e+09 8.339030265808105469e+00 9.299511313438415527e-01 2.247242629528045654e-01 -4.292224347591400146e-02 2.098006010055541992e-01 7.761225104331970215e-01 5.931063890457153320e-01
1.645543364599999905e+09 8.321053504943847656e+00 1.052519559860229492e+00 2.253224849700927734e-01 -4.484783113002777100e-02 2.114571928977966309e-01 7.751890420913696289e-01 5.935963392257690430e-01
1.645543364650000095e+09 8.302439689636230469e+00 1.182895421981811523e+00 2.257340997457504272e-01 -4.690036177635192871e-02 2.130393236875534058e-01 7.744531035423278809e-01 5.938325524330139160e-01
1.645543364700000048e+09 8.283629417419433594e+00 1.321142554283142090e+00 2.257582843303680420e-01 -4.910817742347717285e-02 2.145337760448455811e-01 7.738809585571289062e-01 5.938619375228881836e-01
1.645543364750000000e+09 8.263770103454589844e+00 1.467114210128784180e+00 2.258180230855941772e-01 -5.149951577186584473e-02 2.159270942211151123e-01 7.734381556510925293e-01 5.937311649322509766e-01
1.645543364799999952e+09 8.243848800659179688e+00 1.613618135452270508e+00 2.259247601032257080e-01 -5.410284548997879028e-02 2.172060012817382812e-01 7.730900049209594727e-01 5.934866666793823242e-01
1.645543364849999905e+09 8.224801063537597656e+00 1.760766506195068359e+00 2.257302850484848022e-01 -5.694623291492462158e-02 2.183568179607391357e-01 7.728012204170227051e-01 5.931742787361145020e-01
1.645543364900000095e+09 8.206536293029785156e+00 1.908525347709655762e+00 2.252796888351440430e-01 -6.005796790122985840e-02 2.193659543991088867e-01 7.725362777709960938e-01 5.928400158882141113e-01
1.645543364950000048e+09 8.188229560852050781e+00 2.056787014007568359e+00 2.249014228582382202e-01 -6.346629559993743896e-02 2.202197909355163574e-01 7.722592949867248535e-01 5.925292372703552246e-01
1.645543365000000000e+09 8.170019149780273438e+00 2.205546855926513672e+00 2.245658040046691895e-01 -6.719911098480224609e-02 2.209041714668273926e-01 7.719337344169616699e-01 5.922870039939880371e-01
1.645543365049999952e+09 8.154144287109375000e+00 2.351044893264770508e+00 2.237934023141860962e-01 -7.127303630113601685e-02 2.214094102382659912e-01 7.715277671813964844e-01 5.921509861946105957e-01
1.645543365099999905e+09 8.138675689697265625e+00 2.493051767349243164e+00 2.231385707855224609e-01 -7.565908133983612061e-02 2.217421531677246094e-01 7.710310816764831543e-01 5.921291112899780273e-01
1.645543365150000095e+09 8.123609542846679688e+00 2.631557464599609375e+00 2.225936055183410645e-01 -8.031646162271499634e-02 2.219133973121643066e-01 7.704386711120605469e-01 5.922229886054992676e-01
1.645543365200000048e+09 8.110442161560058594e+00 2.766728401184082031e+00 2.218461632728576660e-01 -8.520455658435821533e-02 2.219340801239013672e-01 7.697452306747436523e-01 5.924337506294250488e-01
1.645543365250000000e+09 8.098291397094726562e+00 2.898457050323486328e+00 2.210673540830612183e-01 -9.028274565935134888e-02 2.218152880668640137e-01 7.689464688301086426e-01 5.927633643150329590e-01
1.645543365299999952e+09 8.086479187011718750e+00 3.026684522628784180e+00 2.203874140977859497e-01 -9.551056474447250366e-02 2.215683460235595703e-01 7.680385708808898926e-01 5.932133793830871582e-01
1.645543365349999905e+09 8.075649261474609375e+00 3.151454925537109375e+00 2.197190076112747192e-01 -1.008472070097923279e-01 2.212044745683670044e-01 7.670176029205322266e-01 5.937865376472473145e-01
1.645543365400000095e+09 8.066784858703613281e+00 3.272861242294311523e+00 2.189320325851440430e-01 -1.062522828578948975e-01 2.207353115081787109e-01 7.658809423446655273e-01 5.944852232933044434e-01
